country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Korea,2006,6.2245886211375279,214296.39025,21.682117628355705,0.0010507326264856502,97824.07075,91378.75,201142.32075,201142.32075,3226.55825,4945.18225,4982.329,13154.0695,13.080797413289458,8.126221470433368,3.2085853591109403,1215.9395,1005.6015,1.053217,25102856.641,20760465.708,21.743477,32.993,33.192,2.242,2.089,3.475,206.0842,20.494,195.7008,19.461,10.3834,1.033,2.095,1.99e-4,7.103272307998902,6.913341148921703,3.0793138045073043,NA,12.78038461538462,16.52674884615384,4.5,Asia,NA,NA,NA,NA,NA,NA,18.11567901619965,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,5.25
Korea,2007,4.034859563471489,231257.4835,21.92684616176213,0.0010757080815353203,106437.51525,90707,208224.26525,208224.26525,8050.2657500000005,9437.9715,5544.9805,23033.218249999998,21.137982510511073,16.04925760342536,7.387868025279808,1286.4585,1089.6602,1.172614,26424863.729,22382472.731,24.086411000000002,33.097,33.991,2.535,3.607,3.258,236.006246,21.659,213.396122,19.584,22.610124,2.075,10.473,8.93e-4,7.15964837313698,6.993621183501936,3.1816478225472236,NA,17.45256704980844,19.614428735632167,5,Asia,NA,NA,NA,NA,NA,NA,9.442827241506373,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,4.25
Korea,2008,4.2226851837320973,248860.34875,21.912113985148164,8.970455678951781e-4,118760.337,82858.25,213766.337,213766.337,12226.62825,15942.866750000001,6924.51625,35094.01175,30.40504854114903,24.40572679339389,10.593010228756022,1325.2193,1154.2166000000002,1.047339,27015129.72,23529170.737,21.35043,33.667,33.834,4.674,4.139,3.175,246.60852400000002,21.366,229.789559,19.909,16.818965,1.457,1.753,1.6700000000000002e-4,7.189333234159109,7.051177124429551,3.0610718799870384,NA,32.58267175572519,33.70876145038169,3,Asia,NA,NA,NA,NA,NA,NA,165.75661221066036,NA,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2009,1.9694520260897106,304186.85,25.787840976747837,8.038393719684857e-4,144543.27125,97867.75,268558.77125,268558.77125,16516.9395,11370.3115,7740.82725,35628.07875,29.558338887746757,23.136269050310624,13.703048613852367,1335.7243,1205.3478,943.672,27089493.992,24445360.458,19.138383,29.4,32.906,2.757,2.801,3.633,245.476799,20.366,245.273347,20.349,203.452,1.7e-5,33.088,3.506,7.197228970525518,7.094523434984321,2.9516958996973184,NA,31.598494208494223,33.634777606177614,2,Asia,NA,NA,NA,NA,NA,NA,99.99571961339164,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2010,2.7002505558374721,362342.9,28.325835111735636,8.671079808973283e-4,178320.54125,107514,310026.29125,310026.29125,25471.671000000002,15946.78575,10898.15225,52316.60875,39.55554644479042,31.315670659676854,19.258623395900475,1426.618,1322.6112,1.143977,28789094.233,26690241.165,23.085401,32.552,34.995,2.939,3.034,3.708,265.779722,20.095,246.379731,18.628,19.399991000000004,1.467,27.951,2.443,7.2630618871763675,7.187363243373466,3.1392004263950466,NA,22.49457831325302,26.361271485943774,2.5,Asia,NA,NA,NA,NA,NA,NA,35.169316928828195,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2011,4.4189907510551647,397450.7,29.101401755553916,8.913624320376508e-4,210991.673,102476.25,331971.423,331971.423,33282.9645,15905.964,16290.3485,65479.277,47.14343960259687,35.414796651713274,23.962900914454597,1479.1984,1388.9371999999998,1.253164,29621505.557,27813991.002,25.095073,33.319,34.647,4.026,4.159,3.408,287.403636,20.692,264.870529,19.07,22.533107,1.622,16.638,1.328,7.299255598406565,7.236294129349224,3.222671532048671,NA,24.20257936507937,30.077896825396813,3.25,Asia,NA,NA,NA,NA,NA,NA,34.0289719300113,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2012,4.0927912682399379,451975.55,31.730232798620015,8.973729277050238e-4,250671.161,107619.5,384345.16099999996,384345.16099999996,31902.19425,12483.0955,23245.0995,67630.389,46.96191815174285,30.82073569591461,22.152589351948006,1514.7366000000002,1440.1113,1.2784280000000001,30174124.215,28687560.101,25.466758000000002,31.317,35.133,2.187,1.426,3.225,304.67745,21.157,283.219,19.666,21.45845,1.49,48.791,3.816,7.322996841441689,7.272475681249866,3.2373739938853685,NA,17.815490196078425,24.584285490196052,2.75,Asia,NA,NA,NA,NA,NA,NA,27.431358921493302,NA,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2013,3.588241714586363,506945.625,34.368969477915556,9.134165067138131e-4,288860.6485,120460.25,439419.8985,439419.8985,29911.76075,12342.01325,25271.952250000002,67525.7265,44.99257905282662,28.153806934239654,19.930289238037467,1562.6736,1500.8192,1.370795,30987664.155,29761097.472,27.182736000000002,29.885,35.521,1.301,1.143,3.1,308.02365000000003,20.524,298.734,19.905,9.28965,6.19e-4,77.259,5.636,7.354153479438964,7.313766371347101,3.302582065908549,NA,14.22903100775193,18.533330620155034,2.5,Asia,NA,NA,NA,NA,NA,NA,28.88131016231844,NA,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2014,3.3262707414466277,559434.65,36.294376966371864,9.462316891528931e-4,330654.53250000003,133428.25,490040.53250000003,490040.53250000003,17050.633,9147.1885,43196.296,69394.1175,44.40004472372065,16.762003584295897,10.909409832436406,1612.7175,1562.929,1.484318,31779776.872,30798658.095,29.249576,29.79,35.384,1.275,8.33e-4,3.492,315.00315,20.155,308.797,19.758,6.20615,3.97e-4,83.03,5.594,7.385675923294866,7.354316903925858,3.375865077846306,NA,14.131210937500002,18.281921875000005,2,Asia,NA,NA,NA,NA,NA,NA,29.304797822296926,NA,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Korea,2015,0.33700184936295469,629367.35,38.82834873080823,8.735781541135585e-4,380543.287,146597.5,555340.287,555340.287,14965.5675,9355.845,49705.65,74027.063,44.647860183143706,14.668946473758707,9.026166083360614,1658.0203999999999,1658.0203999999999,1.465773,32500678.674,32500678.674,28.732231,29.529,36.701,7.059999999999999e-4,1.132,3.592,335.911,20.26,327.262,19.738,8.649,5.22e-4,105.119,7.172,7.4133796396002465,7.4133796396002465,3.358019523996469,NA,16.721011673151743,23.99266614785993,1.5,Asia,NA,NA,NA,NA,NA,NA,36.510025233387445,NA,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.375
Korea,2016,1.3545594228298594,673103.125,39.37404630004742,8.696880939637821e-4,419447.83125,158930,596474.58125,596474.58125,10187.2045,6858.387,59582.95225,76628.54375,44.01967265239509,9.79193028180766,5.852093559235962,1706.8803,1740.7795,1.499997,33325917.943,33987781.553,29.286639,30.143,36.671,9.72e-4,1.337,3.675,367.888,21.134,339.236,19.488,28.652,1.646,97.924,6.528,7.442422597312859,7.462088280397431,3.3771314051943517,NA,15.863488372093013,23.590334883720946,1.25,Asia,NA,NA,NA,NA,NA,NA,35.49343763903837,NA,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,AM,0.625
Korea,2017,1.2266201997168917,671648.7,37.364543211826714,8.938460800182277e-4,416920.38300000003,152771,587325.1329999999,587325.1329999999,15021.827,6600.255999999999,62701.48375,84323.567,45.935422060958714,11.778670468744288,8.183168572217838,1760.8115,1835.6981,1.623901,34282437.427,35740455.607,31.616841,32.288,36.921,1.944,1.408,3.683,400.659,21.826,360.492,19.638,40.167,2.188,75.231,4.633,7.4735300613131415,7.515180124108559,3.453689921667137,NA,11.090891472868222,14.76677790697675,1.5,Asia,NA,NA,NA,NA,NA,NA,24.520085636992675,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,1.375
Korea,2018,3.1764202868874398,689698.6,36.7460406989881,9.083496543464854e-4,442663.586,136771,597048.336,597048.336,18772.3565,10369.578,63508.32875,92650.264,48.809727737849144,15.352464497016795,9.889595239176467,1812.0053,1898.1926,1.724846,35111868.275,36781950.103,33.422944,31.487,35.978,1.476,1.321,3.833,435.558,22.946,386.907,20.383,48.651,2.563,77.467,4.491,7.502189411543459,7.548657449258701,3.5092426102509617,NA,16.569101562499988,16.331809375,1.75,Asia,NA,NA,NA,NA,NA,NA,27.000829346369688,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,2.375
Korea,2019,4.4203749943829846,764724.98125,40.01026075208701,8.598703281406988e-4,500327.81975,139345.5,663288.56975,663288.56975,16783.0115,15593.909,69059.49075,101436.4115,52.85789877833696,16.871416892969076,8.745525496657235,1848.9584,1919.0398,1.646739,35756926.18,37112227.33,31.846217,31.348,34.99,3.83e-4,7.379999999999999e-4,3.783,441.148,22.988,433.993,22.615,7.155,3.73e-4,59.971,3.642,7.522377732486109,7.559580235761364,3.4609185994535987,NA,15.383007812499997,15.049324218750007,1.25,Asia,NA,NA,NA,NA,NA,NA,29.274028520563327,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,AM,1.625
Netherlands,2004,1.5275668585996882,266.73025,51.075,1.260225,56.83925,58.42675,116.032,116.032,91.59575,29.76175,29.341250000000002,150.69825,0.28471988679088434,0.22928530133047162,0.17305530469349276,608.297,529.286,658.081,37415.168,32555.355,40.4773,20.321,27.882,1.385,1.255,5.665,215.966,40.803,225.627,42.629,-9.661,-1.825,49.75,7.56,6.410663249537415,6.271528928485794,3.7007413231499493,23.8270359119471,15.456793893129769,18.886297709923657,2,Europe,95.60976,98.02956,81.5534,98.52217,95.21531,98.07692,0.026680001255230002,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,2.25
Netherlands,2005,0.76684283410418086,274.97525,50.725,1.222375,51.716,60.34975,112.5575,112.5575,81.44075000000001,38.64025,42.33675,162.41775,0.2948316611694316,0.21797913531548443,0.1478367457336676,620.747,550.883,685.727,38069.732,33785.049,42.054884,20.454,27.501,1.491,1.947,5.882,225.986,41.023,228.17,41.419,-2.184,-3.9600000000000003e-4,48.322,7.047,6.430923591513126,6.311522445407508,3.738975527117885,26.0934425660774,12.779846153846155,14.031134999999999,2.25,Europe,96.09756,98.03922,79.12621,98.52941,95.69378,99.03846,0.03232658148858375,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,4.25
Netherlands,2006,0.95607425106205046,272.05225,47.6,1.266175,44.484249999999996,57.57075,102.483,102.483,79.2145,32.08375,58.27075,169.56925,0.29008709323132825,0.19040118314042007,0.13551457028189398,642.236,584.546,733.994,39318.461,35786.61,44.936006,21.024,30.109,1.653,1.713,5.014,246.88,42.234,246.299,42.135,5.809999999999999e-4,9.900000000000001e-5,66.682,9.085,6.464955837387283,6.370835477558831,3.8052393887533555,25.7231655140866,12.78038461538462,16.52674884615384,3.5,Europe,96.09756,94.63415,75.84541,97.05882,94.73684,98.55769,0.024366558892347363,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,5.25
Netherlands,2007,2.4805586551703267,270.41724999999997,44.625,1.393075,43.71,57.06575,101.57675,101.57675,75.535,29.39425,63.911,168.8405,0.2726884377473069,0.16946759371416575,0.12199395965566807,666.461,619.17,848.659,40742.226,37851.223,51.880384,23.349,30.235,1.587,1.593,4.161,256.665,41.453,257.234,41.545,-5.69e-4,-9.2e-5,58.437,6.886,6.501981623278058,6.428379871489394,3.948940761117073,26.9313911193763,17.45256704980844,19.614428735632167,4,Europe,97.08738,94.17476,73.42995,97.57281,95.69378,99.03846,0.027701325738149183,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,4.25
Netherlands,2008,2.2460401093639115,297.7025,46.625,1.4949,53.968,59.358000000000004,114.77175,114.77175,75.2415,29.3015,78.38775,182.93075,0.28265036356725454,0.16153171054298687,0.11625731229082908,680.937,647.198,951.766,41506.884,39450.305,58.015396,22.331,27.297,2.212,1.658,3.663,275.31,42.539,274.007,42.337,1.303,2.01e-4,47.266,4.966,6.523469790856889,6.472652275504649,4.060708423597122,25.3275790349418,32.58267175572519,33.70876145038169,2.5,Europe,96.60194,94.17476,76.44231,97.08738,94.71154,97.59615,0.05065910858348632,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Netherlands,2009,1.7587500403108436,361.50425,57.025000000000006,1.412275,60.91175,65.58025,127.83775,127.83775,101.5425,39.19175,92.93225,233.6665,0.3739609373249558,0.22523173858351392,0.16250908229600444,655.964,624.842,870.572,39789.669,37901.861,52.807447,20.721,26.136,9.72e-4,6.94e-4,4.359,260.329,41.663,292.11,46.749,-31.781,-5.086,47.141,5.415,6.486105909389454,6.4374988177770955,3.9666522224334417,26.1136210054783,31.598494208494223,33.634777606177614,1,Europe,97.60766,94.73684,81.99052,97.12919,97.15639,96.20853,0.03773482822605175,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Netherlands,2010,0.80204384589749356,371.08025,58.75,1.319,75.46725,77.69075,154.12975,154.12975,70.351,38.78325,107.816,216.9505,0.3394163210453279,0.17073915771128012,0.11006325222509218,664.761,639.187,848.073,40106.271,38563.344,51.165822999999996,20.222,27.156,0.00093000000000000005,1.806,4.995,267.139,41.794,300.672,47.04,-33.533,-5.246,58.805,6.934,6.499427577560495,6.460197056322843,3.935071789623855,26.2185435655371,22.49457831325302,26.361271485943774,1,Europe,97.61905,94.73684,81.51659,97.12919,97.15639,96.20853,0.03475128554880279,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Netherlands,2011,1.8028565828741268,392.84499999999997,60.65,1.37755,100.28175,81.24625,183.1345,183.1345,43.661500000000004,41.185500000000005,124.8635,209.7105,0.32245344494348505,0.1304617911030677,0.0671344595830918,675.063,650.359,905.111,40530.208,39047.001,54.342114,20.04,28.575,2.47,2.451,4.984,270.084,41.528,298.875,45.955,-28.791,-4.427,77.252,8.535,6.514806019850578,6.477524518116233,3.995299506443553,25.1127084648435,24.20257936507937,30.077896825396813,1,Europe,97.15639,96.68246,89.57346,97.15639,97.1831,96.71362,0.024170388401137357,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Netherlands,2012,0.17634034329109968,419.8255,64.375,1.30175,120.55825,96.15325,218.6795,218.6795,26.2095,51.262249999999995,123.674,201.14600000000002,0.30804973000125585,0.1186459172453083,0.04013914966476049,668.101,652.966,839.455,39933.479,39028.836,50.175559,18.725,28.919,2.818,3.305,5.832,274.403,42.024,299.989,45.943,-25.586,-3.918,85.576,10.194,6.50443935971223,6.481525060539561,3.9155280356268185,23.4867839640074,17.815490196078425,24.584285490196052,0.75,Europe,96.20853,96.68246,91.46919,96.20853,97.65258,97.1831,0.020065393237086466,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Netherlands,2013,0.21723245917082601,443.89975,67.575,1.329525,112.59700000000001,100.71475,214.4795,214.4795,39.70425,53.39225,136.3235,229.42025,0.3473627591553199,0.14095641996599353,0.06011578241324647,667.253,660.463,877.186,39765.787,39361.128,52.276985999999994,18.51,28.261,2.556,1.31,7.257,282.461,42.767,301.804,45.696,-19.343,-2.929,85.536,9.751,6.503169284340468,6.492941104225249,3.956556235984721,22.8201581948998,14.22903100775193,18.533330620155034,0.25,Europe,96.20853,96.68246,90.99526,95.7346,97.1831,96.71362,0.014814727928107525,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Netherlands,2014,NA,452.7405,67.85,1.30425,117.74825,103.13325,223.327,223.327,37.35725,70.26525,121.79125,229.4135,0.3416128119602121,0.16025746024182502,0.055627568646137354,676.755,671.56,892.398,40212.929,39904.241,53.026478000000004,17.913,26.085,3.2e-4,-1.4000000000000001e-4,7.434,287.255,42.774,301.707,44.926,-14.452,-2.152,72.931,8.172,6.517309316719796,6.509603364168197,3.9707913737067906,24.2044734289925,14.131210937500002,18.281921875000005,0.05,Europe,95.67308,96.63461,86.19048,95.67308,97.11539,98.02956,0.03078750066317783,NA,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Netherlands,2015,NA,453.68174999999997,66.5,1.10095,116.20224999999999,106.444,238.52224999999999,238.52224999999999,9.394,77.10925,128.656,215.15949999999998,0.3118217469942377,0.12536557547158875,0.013614334906261957,690.008,690.008,765.65,40827.122,40827.122,45.302803999999995,22.475,28.774,2.1799999999999999e-4,4.5200000000000004e-4,6.891,288.272,41.778,302.242,43.803,-13.97,-2.025,48.229,6.299,6.536703191726992,6.536703191726992,3.813368929028104,26.7353201781239,16.721011673151743,23.99266614785993,0.05,Europe,94.71154,97.11539,80.47619,96.63461,97.11539,99.01478,0.024209956822527773,NA,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.375
Netherlands,2016,NA,440.11424999999997,62.75,1.1047250000000002,105.9045,99.349,251.7815,251.7815,9.80125,61.11525,117.41625,188.333,0.2658805060303217,0.10011689351255124,0.013836987196772158,705.131,708.337,783.844,41529.302,41718.122,46.165177,20.488,28.549,1.14e-4,7.6e-4,6.024,303.22,42.807,303.072,42.786,1.48e-4,2.1000000000000002e-5,63.192,8.062,6.558383601153524,6.562919969147598,3.8322257692906736,26.7104422440338,15.863488372093013,23.590334883720946,0,Europe,94.71154,96.63461,77.61905,98.55769,97.11539,98.52217,0.02067592584823465,NA,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,0,AM,0.625
Netherlands,2017,NA,422.19425,58.099999999999994,1.14755,87.03825,89.376,253.01275,253.01275,9.41375,33.55375,126.214,169.18175,0.2291982209481593,0.05821002891026979,0.012753235809717862,725.657,738.146,833.575,42482.025,43213.166,48.799874,20.593,31.414,1.297,1.27,4.854,316.788,42.917,307.486,41.657,9.302,1.26,90.205,10.821,6.58707745139365,6.604141637012627,3.887727730888555,29.5563497506557,11.090891472868222,14.76677790697675,0,Europe,95.19231,96.63461,80.47619,98.55769,97.11539,99.01478,0.04060042185995627,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,AM,1.375
Netherlands,2018,NA,407.52725,53.575,1.175125,76.2485,82.379,246.17374999999998,246.17374999999998,7.97225,25.2915,128.0895,161.3535,0.208470555707008,0.04297714302695007,0.010300237600889937,742.788,773.987,914.458,43232.895,45048.787,53.22469400000001,20.958,31.794,1.602,1.881,3.839,331.134,42.783,319.581,41.29,11.553,1.493,99.09,10.836,6.610410674259203,6.651555077583041,3.974522461584999,29.1473367415332,16.569101562499988,16.331809375,0,Europe,96.15385,96.63461,78.09524,99.03846,96.15385,97.04433,0.02607577069591222,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,AM,2.375
Netherlands,2019,NA,397.77575,49.875,1.11845,74.928,76.85425000000001,237.625,237.625,5.11775,26.613500000000002,128.41975,160.15075,0.19765670221549725,0.039162440589104314,0.006316283799878309,755.248,810.247,907.151,43830.556,47022.404,52.646193,21.283,31.23,2.673,2.817,3.39,355.958,43.932,342.486,42.269,13.471,1.663,90.238,9.947,6.627046172133517,6.697339139453864,3.9635939282733497,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,NA,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,0,AM,1.625
New Zealand,2004,4.1663913280498059,35.105000000000004,23.59202251378349,0.6690008283151455,18.32475,0,22.18425,22.18425,11.93775,0.121,0.86275,12.921,0.0844603648771432,0.07882411771242556,0.07803318015727237,175.686,152.983,101.582,42968.67,37416.049,24.844568,25.309,20.295,2.29,2.7,4.025,62.173,40.64,55.338,36.173,6.834,4.467,-4.668,-4.595,5.16869831074343,5.030326804108028,3.212639137098727,52.7144212450724,15.456793893129769,18.886297709923657,6.5,Oceania,99.02439,95.56651,99.02913,97.53695,97.12919,96.15385,0.068042249103994007,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,2.25
New Zealand,2005,5.6157281375033827,34.156,21.648381666934156,0.6949490900423545,16.58925,0,21.1845,21.1845,12.10275,0.11975,0.74925,12.971499999999999,0.08070768158683937,0.07604746083299112,0.0753023854854967,180.189,160.722,113.206,43566.006,38859.284,27.370861,25.456,18.227,3.037,3.155,3.8,67.898,42.246,59.692,37.14,8.206,5.106,-8.089,-7.145,5.194006300025782,5.079676164431244,3.309478980358313,54.9259311328956,12.779846153846155,14.031134999999999,7.25,Oceania,98.53658,94.11765,91.74757,97.05882,97.12919,98.07692,0.03305563386257221,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,4.25
New Zealand,2006,5.34012892380703,32.258250000000004,19.49386926488407,0.6444752191725651,14.011,0,18.9125,18.9125,12.36475,0.16925,0.8122499999999999,13.34575,0.07898015102736483,0.07417621437363886,0.07317459284158698,185.128,168.976,109.75,44232.91,40373.689,26.222711,23.86,17.227,3.365,2.635,3.875,71.724,42.446,63.965,37.854,7.759,4.592,-7.889,-7.189,5.221047477723371,5.1297566930041185,3.2666258673461797,58.1724662453543,12.78038461538462,16.52674884615384,7.25,Oceania,99.02439,91.21951,94.2029,97.54902,96.17225,97.59615,0.06455077544448332,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,5.25
New Zealand,2007,3.115814307116838,30.1935,16.995804789983474,0.7525991489935113,12.10475,0,16.423499999999997,16.423499999999997,12.42075,0.1555,1.194,13.77,0.07510881778611714,0.06859747782735336,0.06774929909345784,192.452,183.334,134.956,45537.835,43380.342,31.933283,24.765,17.836,2.376,3.184,3.575,74.491,40.631,67.949,37.063,6.542,3.568,-9.243,-6.849,5.259846771985447,5.2113096259154315,3.4636488201070454,56.6680332224905,17.45256704980844,19.614428735632167,8.25,Oceania,99.02913,93.68932,94.68599,96.60194,96.65072,97.59615,0.06027832829768664,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,4.25
New Zealand,2008,6.2358178043901997,30.8885,16.369263469932505,0.7004250064490031,11.4165,0,15.87675,15.87675,13.81025,0.158,1.0434999999999999,15.012,0.07914215221104574,0.07363957951118702,0.0728066152126695,191.677,189.684,135.543,44973.487,44505.866,31.802778999999997,23.658,15.694,3.959,3.375,4,75.823,39.973,73.083,38.529,2.74,1.445,-10.508,-7.752,5.255811663719463,5.245359529683259,3.45955367590496,59.453571033881,32.58267175572519,33.70876145038169,5,Oceania,98.54369,93.68932,91.82692,98.05825,97.11539,97.11539,0.1977940615880047,NA,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,AM,0.125
New Zealand,2009,3.9520505699931339,40.23225,21.115091601159293,0.6627491707980562,19.06825,0,22.93725,22.93725,15.496500000000001,0.14625,1.6525,17.295,0.09008234761004422,0.08147647545978717,0.080714721002547,192.315,191.991,121.774,44673.512,44598.249,28.287367999999997,19.537,17.503,2.116,1.959,5.825,74.088,38.589,77.623,40.43,-3.535,-1.841,-2.65,-2.176,5.259134652672774,5.257448495929115,3.3424153445766955,55.9907310895043,31.598494208494223,33.634777606177614,2.5,Oceania,99.52153,97.60766,86.72986,99.52153,99.05213,97.15639,0.20314818455503048,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
