country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Bulgaria,2007,-0.9774218390540196,10.465,17.63881174283738,0.7118969414921483,0.94075,3.1095,4.24,4.24,1.16825,1.40725,3.64975,6.22525,9.810495626822158,4.058781813883855,1.841068473721535,0.40513198500000003,0.4208967245,0,1,-0.0390658335,79.403,63.455,44.404,10392.763,8305.354,5811.848,33.627,9.755,7.572,11.563,6.935,22.985,36.223,21.026,33.135,1.96,3.088,-10.616,-23.907,4.374536150914631,4.150330993262128,8.667653871560846,19.6006709255934,17.45256704980844,19.614428735632167,4.58,Europe,52.42719,53.8835,56.03865,70.87379,53.11005,68.26923,0.0529717344788595,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,4.25
Bulgaria,2008,2.5246605966526476,9.5365,13.819729745786132,0.7666522343178879,1.17725,3.1727499999999997,4.34975,4.34975,0.76575,1.3995,3.02125,5.1865000000000006,7.125291935705453,2.974653111691166,1.0519989009479325,0.45617674025,0.44544119475,0.0068534325,0.9944728110000001,0.029021401999999998,84.235,72.79,54.434,11074.06,9569.422,7156.171,36.953,14.98,11.951,7.191,5.664,26.359,36.212,24.369,33.478,1.99,2.734,-12.026,-22.094,4.433610511838167,4.287578583130166,8.875730340374407,15.8041660733492,32.58267175572519,33.70876145038169,5.77,Europe,49.51456,53.39806,56.25,72.81554,52.40385,65.86539,0.09879750727065095,NA,NA,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2009,6.998730670103585,9.693,13.148068950474473,0.7212034858056378,1.33525,3.085,4.4197500000000005,4.4197500000000005,0.554,1.33375,3.385,5.273,7.208771378183656,2.580762027150806,0.7573789765814046,0.45617378425,0.443492134,3.8396675e-4,0.9996841715,0.0274869105,81.352,73.147,51.999,10755.502,9670.823,6874.85,28.552,20.25,2.469,1.637,6.878,24.088,32.931,24.714,33.787,-0.626,-0.856,-4.326,-8.319,4.398785418488837,4.292471115005175,8.835625104114934,15.8697725432464,31.598494208494223,33.634777606177614,0.55,Europe,52.63158,59.80861,55.92417,72.72727,54.50237,64.92891,0.07404445956344365,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2010,9.88565862709738,10.679,14.617153573833484,0.6733346588875697,1.64225,3.4635,5.10625,5.10625,0.49824999999999997,1.47725,3.5975,5.57275,7.489550714314514,2.654992137836494,0.6696278575940436,0.476728641,0.48801816025,0.00318121175,0.9969145377499999,-0.01922503425,81.815,74.407,50.364,10901.604,9914.458,6710.857,22.663,20.933,3.039,4.45,10.306,23.054,30.984,25.877,34.777,-2.823,-3.794,-0.874,-1.735,4.404460600880859,4.309550023434739,8.811481941631408,15.5571053721922,22.49457831325302,26.361271485943774,0.18,Europe,53.33333,59.33014,57.8199,74.16268,53.08057,64.45498,0.06789313376286771,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2011,4.423609015595761,11.535499999999999,14.545704374374608,0.7043328534176118,1.9665,4.190250000000001,6.157,6.157,0.39575,1.26375,3.718,5.3782499999999995,6.66598497806202,2.05684043528916,0.4905059368880295,0.5332082954999999,0.55704295325,0.00539974325,0.99353419175,-0.03933023725,83.739,80.682,57.366,11428.407,11011.251,7829.1,21.476,21.806,3.386,2.039,11.35,24.435,30.286,25.923,32.13,-1.488,-1.844,0.19,0.33,4.427704818795309,4.390515502069788,8.965602839849714,15.343247388544,24.20257936507937,30.077896825396813,0.22,Europe,51.65877,60.18958,55.92417,70.61611,52.11267,61.50235,0.04726925460694225,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2012,8.064433775569073,13.19975,16.307153522721055,0.6654326829147534,2.04475,5.10225,7.14675,7.14675,0.77925,1.22475,4.04925,6.05325,7.3632449001934095,2.437689304090793,0.9478889172718314,0.5429055715,0.5522838250000001,0.00517852325,0.9936998145,-0.011130963249999999,84.041,82.209,54.012,11536.811,11285.389,7414.598,22.002,21.151,2.391,2.763,12.379,26.516,32.254,26.874,32.69,-0.359,-0.436,-0.46,-0.851,4.431304775001674,4.40926478511974,8.911206038672168,14.4964300700258,17.815490196078425,24.584285490196052,0.03,Europe,51.18483,60.66351,58.76777,69.66824,52.11267,61.50235,0.03922022574549083,NA,NA,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2013,9.777723088139643,13.466,16.41613300129799,0.6796758655638272,1.21875,5.81275,7.03125,7.03125,0.8515,1.07675,4.50675,6.435,7.855320499517816,2.353849534296073,1.0394413994311453,0.5219299295,0.70301378725,0.0057694425,0.9915054597499999,-0.33940336175,84.308,81.919,55.593,11635.669,11305.969,7672.585,21.092,22.37,0.385,-0.851,13.038,27.735,33.856,29.175,35.615,-1.441,-1.759,0.711,1.28,4.4344767596748005,4.405730954185441,8.945408864959733,14.9278463069496,14.22903100775193,18.533330620155034,0.02,Europe,48.81517,59.71564,53.08057,68.24644,52.11267,58.21596,0.02908779664473989,18334.7273981463,NA,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2014,7.764589018037312,18.13675,21.928945811183347,0.6671015968174696,1.7685,7.6995,9.46775,9.46775,1.7625,1.6135000000000002,5.29225,8.66875,10.337538905517727,4.025901236629024,2.1017923369545772,0.52746732475,0.66883706425,0.0075029287499999995,0.99002812875,-0.2537817555,85.906,83.857,56.884,11927.692,11643.279,7898.086,21.582,22.82,-1.601,-1.951,11.524,28.129,33.544,31.202,37.209,-3.073,-3.665,0.705,1.239,4.45325367521214,4.429112967193819,8.974375730619927,15.6130556912446,14.131210937500002,18.281921875000005,0.02,Europe,50.48077,57.69231,49.52381,70.67308,56.73077,59.60591,0.06030464395241975,18576.1288783467,NA,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.125
Bulgaria,2015,4.886753126241326,23.88225,27.33268283507274,0.5633997380084762,2.88125,9.33725,12.2185,12.2185,5.771,0.83975,5.05275,11.66375,13.056485285392858,7.400120895973491,6.460098731711686,0.5126034145,0.4347678855,0.00855705425,0.9923999720000001,0.15741502025,89.333,89.333,50.63,12487.489,12487.489,7077.437,21.056,21.176,-1.067,-0.896,9.233,30.951,34.647,33.437,37.429,-2.485,-2.782,0.061,0.121,4.492370960492502,4.492370960492502,8.864667115498184,15.2579693397169,16.721011673151743,23.99266614785993,0.01,Europe,49.51923,61.05769,46.66667,70.67308,54.32692,61.08374,0.046268159013100336,20783.3184889051,NA,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,0.375
Bulgaria,2016,3.7590345453196687,26.97,29.108620143683932,0.5648309645796088,3.31025,10.6655,13.9755,13.9755,7.09,0.87775,5.02625,12.994250000000001,13.664924494174063,8.378990871997644,7.455937407983846,0.518400482,0.31859723375,0.0067172297499999995,0.9955609805,0.3894283285,92.738,95.092,53.78,13058.243,13389.734,7572.693,19.014,22.203,-1.323,-0.502,7.666,32.671,34.357,31.203,32.813,1.468,1.544,1.716,3.191,4.529778313063315,4.554844844036026,8.932304029535999,16.6366354346642,15.863488372093013,23.590334883720946,0,Europe,50.96154,64.90385,49.04762,73.55769,52.40385,59.1133,0.05252298243959622,23691.2085959197,NA,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,EM,0.625
Bulgaria,2017,1.4392740844053709,26.66225,26.859757403742357,0.5867419917151432,3.612,10.93875,14.551,14.551,5.9335,0.7312500000000001,5.44675,12.1115,11.838272666849122,6.514397701059546,5.799644211596356,0.5478476665,0.3222741895,0.0062351492500000005,0.99551892725,0.41577074025,95.99,102.308,59.072,13615.495,14511.689,8378.947,19.89,23.379,1.188,1.796,6.23,33.733,32.972,32.888,32.146,0.846,0.826,2.061,3.489,4.564244019375446,4.627987871268537,9.033477529256128,16.86693626951,11.090891472868222,14.76677790697675,0,Europe,50.96154,63.46154,59.52381,72.59615,51.92308,58.62069,0.07956663489289582,26692.714576292597,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.375
Bulgaria,2018,0.9142544489459015,24.6815,23.15322610728309,0.600820667264384,3.35325,10.3275,13.6805,13.6805,5.0555,0.687,5.258,11.000499999999999,10.028260175942386,5.234969688682256,4.608687725055837,0.5554771322500001,0.30800802325,0.00615678725,0.99573571125,0.44891187775,98.95,109.695,66.265,14135.664,15670.598,9466.393,21.266,22.646,2.631,2.31,5.2,37.865,34.519,37.73,34.396,0.135,0.123,0.914,1.38,4.594614672048575,4.697703787391024,9.155503226612627,16.2262563144143,16.569101562499988,16.331809375,0,Europe,50.96154,62.98077,60.47619,72.59615,53.36538,59.1133,0.05084886867014736,27044.8948646649,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,2.375
Bulgaria,2019,-0.0985885295970158,23.80075,20.590476905981298,0.5718492631018495,3.0115,10.166,13.1775,13.1775,4.495,0.98125,5.147,10.623,8.95179027378675,4.614726676722649,3.7878468681795585,0.553851836,0.2866369135,0.00721460025,0.995352552,0.48645129325,102.287,118.669,67.931,14714.344,17071.007,9772.151,19.49,23.532,2.457,3.1,4.2,42.014,35.405,43.163,36.372,-1.149,-0.968,2.745,4.042,4.627782587658735,4.776338104911956,9.187291884570975,NA,15.383007812499997,15.049324218750007,0,Europe,NA,NA,NA,NA,NA,NA,0.0212151631433578,25919.566298615897,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.625
Chile,2004,-2.524331470483545,10614.40725,18.695185463682844,0.0016523192306985663,3435.00425,361.725,7715.12925,7715.12925,1770.36925,393.50925,735.399,2899.278,4.793668163280854,3.57775814346121,2.927129689176548,0.7270597034999999,0.06702821,NA,NA,NA,93170.111,60481.408,99.226,5815087.86,3774866.168,6193.085,19.696,21.766,1.053,2.444,10.017,13809.474,22.833,12571.042,20.785,1238.432,2.048,3.016,3.04,11.442182251814375,11.01009129100571,8.731188626017454,26.7504864681207,15.456793893129769,18.886297709923657,2.25,South America,89.7561,84.72906,70.87379,88.66995,88.51675,88.94231,25.51700855676171,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,2.25
Chile,2005,-0.8964917717854703,9377.7545,14.341926510190778,0.0018127518186361754,3833.97275,386.2,6894.82275,6894.82275,1363.72325,429.60325,689.605,2482.9317499999997,3.60621279965068,2.6046293774497653,1.9806731454987534,0.73609675525,0.1224865795,NA,NA,NA,98519.535,68851.504,123,6087657.299,4254428.965,7600.35,21.815,22.971,3.053,3.671,9.3,16991.774,24.679,13864.133,20.136,3127.641,4.543,2.104,1.711,11.4980101323695,11.1397073485079,8.935949577845612,32.8380008890582,12.779846153846155,14.031134999999999,4.5,South America,91.21951,85.29412,74.27184,89.21568,88.99522,89.42308,24.91207138805161,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,4.25
Chile,2006,-3.711343834017258,7989.287249999999,10.381967750164227,0.0018628157323227201,3873.4545,343.15,5739.6295,5739.6295,1277.78825,378.23675000000003,593.6324999999999,2249.65775,2.739465296550282,2.0165836415426663,1.5559951584700904,0.7182406025,0.17510906175,NA,NA,NA,104742.465,82120.323,154.864,6407093.815,5023297.984,9473.005,20.798,25.413,3.402,2.607,7.95,21405.327,26.066,15279.604,18.606,6125.723,7.459,7.111,4.592,11.559259902022845,11.315940804393522,9.156201453691294,40.8653606500174,12.78038461538462,16.52674884615384,5.25,South America,91.21951,82.43903,64.7343,92.15686,89.47369,86.05769,11.809705501317268,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,5.25
Chile,2007,3.1643272883172577,7531.725,8.598415487298041,0.0019302369717321848,3741.736,590.3,5515.036,5515.036,1050.20325,379.89700000000005,586.5889999999999,2016.689,2.22386068091309,1.5770124772530518,1.158089182140697,0.73269501925,0.2176672735,NA,NA,NA,109886.944,90684.143,173.569,6652584.441,5490041.832,10507.911,20.817,25.152,4.413,7.861,7.008,24578.811,27.104,17406.735,19.195,7172.076,7.909,7.498,4.32,11.607207334426466,11.415137791711892,9.25988368103222,39.9940523171628,17.45256704980844,19.614428735632167,6,South America,90.7767,87.37864,58.9372,92.23301,88.03828,85.09615,12.575378675032034,NA,NA,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,4.25
Chile,2008,13.322329742022438,7120.9535,7.602421709717204,0.001899899227733929,3343.7735000000002,1370.45,5579.1985,5579.1985,767.758,226.81,547.18725,1541.755,1.6441307468674973,1.0606093890731751,0.8187387321289673,0.784319646,0.335921007,NA,NA,NA,113806.103,93773.26,179.484,6815653.351,5615920.556,10748.979,26.823,24.547,8.723,7.088,7.75,24144.095,25.747,20454.688,21.813,3689.407,3.934,-6.965,-3.881,11.642251428410365,11.448635019725955,9.282566052301046,29.1220443993716,32.58267175572519,33.70876145038169,8.25,South America,90.7767,84.46602,58.65385,92.71844,88.46154,80.28846,72.74323716121565,NA,NA,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2009,2.480412409301626,8029.058999999999,8.543754630602457,0.0018534751390338292,4021.30575,1652.4,6600.15575,6600.15575,601.48575,242.14425,585.27325,1428.9032499999998,1.4799922264592382,0.87379312910640206,0.6229912587335812,0.82151362925,0.479197484,NA,NA,NA,111998.714,96548.024,172.526,6634571.223,5719304.424,10220.085,21.198,22.679,1.498,-1.507,11.053,19916.743,20.629,24011.251,24.87,-4094.508,-4.241,3.313,1.92,11.626242668068453,11.477795821567476,9.232110180748549,28.0864075950764,31.598494208494223,33.634777606177614,0.5,South America,89.47369,85.16747,66.82465,92.3445,88.15166,79.14692,36.06784536594879,NA,NA,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2010,-3.861397183872237,10618.551,10.065158250590404,0.0019843377613346512,5781.492749999999,2186.325,8942.267749999999,8942.267749999999,849.4405,275.88025,550.9625,1676.28325,1.5047591817259889,1.010173388625864,0.7625223193663213,0.8432480732500001,0.66062632,NA,NA,NA,118521.566,111398.772,218.322,6945737.978,6528319.749,12794.376,23.16,24.855,1.408,2.941,8.305,25608.04,22.988,26009.855,23.348,-401.814,-0.361,3.151,1.443,11.68285021456005,11.620871583075246,9.45676097835423,27.2231152172512,22.49457831325302,26.361271485943774,3.25,South America,90.47619,86.60287,68.24644,91.38756,88.15166,82.93839,19.479355807383833,NA,0.00782,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2011,5.738608069801813,14414.993999999999,12.072552986443307,0.0020139533522147,8651.07425,2314.8,12008.29925,12008.29925,1531.4475,352.37825,522.8689999999999,2406.69475,1.9737828463601768,1.5449665774529964,1.2559734904483324,0.83423045275,0.73323535425,NA,NA,NA,125773.904,121933.107,252.101,7289483.297,7066882.053,14611.034,24.631,23.198,3.335,4.388,7.3,29538.7,24.225,27805.329,22.804,1733.371,1.422,-6.912,-2.742,11.742241161348188,11.711227870063492,9.58953227568327,27.1741111372227,24.20257936507937,30.077896825396813,5.25,South America,90.04739,85.30806,62.08531,91.46919,88.73239,82.6291,19.87948684997303,NA,0.00732,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2012,8.827338397116069,16998.201500000003,13.399448390132491,0.002054638921259064,10394.823,2967.725,14478.498,14478.498,1751.54875,300.98775,467.1675,2519.7035,1.9396224699497113,1.580005709319345,1.3483107487497354,0.8520861065,0.7752146795,NA,NA,NA,132479.663,129906.904,267.028,7594790.679,7447299.613,15308.175,26.36,21.937,2.999,1.457,6.595,30892.91,23.781,30008.083,23.1,884.827,0.681,-11.822,-4.427,11.794184425835658,11.774573349822182,9.636142278411265,30.360631476845,17.815490196078425,24.584285490196052,5,South America,90.99526,86.25592,57.8199,92.41706,88.73239,83.09859,11.507571935010791,NA,0.00792,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2013,7.144019590153392,18875.745750000002,14.02742669373916,0.0019995907053582973,11010.5615,3076.05,15263.5615,15263.5615,2690.94175,382.46025,538.782,3612.18425,2.6199719675848243,2.229185038143925,1.9517808238612555,0.8085164822500001,0.790665771,0.07319409525000001,0.69883772575,0.093685323,137841.185,137871.103,278.353,7826592.783,7828291.522,15804.806,25.691,20.902,1.789,3.058,6.082,31140.708,22.587,31788.186,23.056,-647.478,-0.47,-13.301,-4.778,11.833857468088828,11.8340744914238,9.668069349977738,28.6788278134212,14.22903100775193,18.533330620155034,4.5,South America,90.52132,86.72986,59.71564,91.94313,87.79343,84.50704,19.890120912622283,41083.736988759,0.01151,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2014,2.069478563791444,22956.33225,15.85134794944349,0.0017352789945005648,13927.37075,4152.4000000000005,19096.545749999997,19096.545749999997,2709.5705,428.70375,721.5125,3859.7865,2.597920833567872,2.112289903994583,1.823740678913436,0.8321251562499999,0.772520188,0.0508032775,0.7661532005,0.1189029115,140277.754,148572.137,260.483,7886258.942,8352559.936,14644.044,23.258,21.233,4.714,4.699,6.495,33076.346,22.263,35290.749,23.753,-2214.403,-1.49,-5.308,-2.038,11.851379693290468,11.908825890320104,9.591788978879153,28.8902043158093,14.131210937500002,18.281921875000005,3,South America,90.86539,84.61539,60,91.82692,87.98077,80.78818,41.60111496882366,40437.8516516687,0.01,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.125
Chile,2015,0.5348931247992372,28899.552,18.537775821104308,0.0015009759099159459,19015.8275,3890.1499999999996,23196.3525,23196.3525,4107.68575,617.2592500000001,978.2545,5703.1995,3.5749314267766197,2.9617330360424976,2.574816974050704,0.80302858,0.7319345275,0.042489979250000004,0.84137743525,0.12694430775,143504.562,159533.116,243.907,7985152.959,8877044.192,13571.923,23.773,21.337,4.348,4.43,6.328,36386.078,22.808,39699.373,24.885,-3313.294,-2.077,-5.812,-2.383,11.874122104617259,11.980006803480645,9.515758452442698,29.8299639891895,16.721011673151743,23.99266614785993,3.5,South America,87.5,83.17308,60,88.94231,87.01923,79.31035,36.6864851232441,38632.8026060315,0.00779,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,0,EM,0.375
Chile,2016,1.0706213829333833,37173.154500000004,22.413135290101813,0.0015022164971688593,24408.06375,4930.175,29639.63875,29639.63875,5547.027749999999,923.9375,1062.55075,7533.51575,4.444960083386061,3.8180290838614495,3.2728831727981444,0.79654391775,0.7421283285,0.03378142925,0.8762948795,0.099934875,145989.679,169484.441,250.369,8035916.642,9329172.077,13781.404,22.272,20.323,3.787,2.728,6.685,38319.784,22.61,42810.198,25.259,-4490.414,-2.649,-4.99,-1.993,11.89129120641087,12.040516408079036,9.531075426169997,33.8544911076904,15.863488372093013,23.590334883720946,3.5,South America,82.69231,79.32692,60.47619,89.90385,85.09615,77.83251,46.897077063569796,40484.2411195297,0.00867,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,0,EM,0.625
Chile,2017,-0.21870084128764336,43647.644,24.882926914548847,0.0015531377040782569,25817.41325,7191.6,33316.93825,33316.93825,8123.18825,983.22925,1224.288,10330.705750000001,5.7482286969464935,5.06700816639519,4.519918090721784,0.76437122825,0.7747603095,0.07952187375,0.7458955035,0.06683744975,147694.78,179719.811,276.981,8018526.548,9757203.831,15037.649,21.264,18.928,2.182,2.264,6.965,40999.89,22.813,45711.415,25.435,-4711.525,-2.622,-6.468,-2.335,11.902903125985656,12.099154311547665,9.618312268795773,36.5514783039443,11.090891472868222,14.76677790697675,2.5,South America,82.21154,77.88461,61.90476,88.94231,81.73077,79.31035,16.249991393505365,38971.2974037984,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.375
Chile,2018,1.7756266350441874,48939.342749999996,26.073228887969112,0.0015361622828279319,25354.53975,8414.6,34081.51475,34081.51475,12347.18525,1086.69625,1423.9465,14857.828,7.770243792992243,7.025558132801667,6.4572452682678705,0.69641424375,0.769583585,0.14439430275,0.6341994765000001,0.054468498,153531.69,191214.438,298.204,8187743.241,10197339.234,15903.007,22.222,18.574,2.318,2.123,7.377,45693.478,23.896,48494.448,25.361,-2800.969,-1.465,-10.654,-3.573,11.941662274213021,12.16115078930081,9.674263489824341,36.6793840750524,16.569101562499988,16.331809375,2.75,South America,81.73077,81.73077,61.42857,88.94231,83.65385,82.26601,33.69530652804272,39848.699139811404,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,2.375
Chile,2019,NA,61535.72025,31.369442623374674,0.0014150276371815624,34938.152,8603.075,43862.127,43862.127,14725.5325,1372.0810000000001,1575.97975,17673.593249999998,8.903794966465185,8.109830752917324,7.418588868566357,0.71260238425,0.711931902,0.17664978125,0.5632233,0.17686207975,155248.901,198495.061,282.254,8125145.019,10388486.801,14772.111,22.729,18.869,2.253,2.976,7.223,46054.762,23.202,51309.835,25.849,-5255.073,-2.647,-10.853,-3.845,11.952784920865678,12.198519497187739,9.600496290160306,NA,15.383007812499997,15.049324218750007,1.75,South America,NA,NA,NA,NA,NA,NA,39.67069657206662,40643.4925383282,NA,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,EM,1.625
