country,yearQ,year,quarter,total_debt_,debt_to_GDP_,fx_,nonbank_domestic_debt_,bank_domestic_debt_,official_domestic_debt_,domestic_debt_,nonbank_foreign_debt_,bank_foreign_debt_,official_foreign_debt_,foreign_debt_,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,lending_GDP,account_GPD,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,continent,GDP_per_cap_cur_USD,control_corruption_rank,effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank
Chile,2014Q4,2014,4,22956.33225,15.85134794944349,0.0017352789945005648,13927.37075,4152.4000000000005,19096.545749999997,19096.545749999997,2709.5705,428.70375,721.5125,3859.7865,228,1779,412747,0.774,4714,4699,6495,-1490,-2038,EM,7.483806687665835,12.93059009343373,-0.2561834053924099,-0.0036099596120625953,-0.004937649455962127,28.8902043158093,14.131210937500002,18.281921875000005,Units,3,South America,14670.99676060203,90.86539,84.61539,60,91.82692,87.98077,80.78818
Chile,2015Q4,2015,4,28899.552,18.537775821104308,0.0015009759099159459,19015.8275,3890.1499999999996,23196.3525,23196.3525,4107.68575,617.2592500000001,978.2545,5703.1995,228,2320,426718,1273,4348,4430,6328,-2077,-2384,EM,7.749322464660356,12.963878652490722,7.149131598557407,-0.004867383142965612,-0.005586827834776128,29.8299639891895,16.721011673151743,23.99266614785993,Units,3.5,South America,13574.171830724023,87.5,83.17308,60,88.94231,87.01923,79.31035
Chile,2016Q4,2016,4,37173.154500000004,22.413135290101813,0.0015022164971688593,24408.06375,4930.175,29639.63875,29639.63875,5547.027749999999,923.9375,1062.55075,7533.51575,228,1714,438525,0.618,3787,2728,6685,-2649,-1995,EM,7.446585099157725,12.991172101711982,-0.4812668215244463,-0.006040704634855482,-0.004549341542671456,33.8544911076904,15.863488372093013,23.590334883720946,Units,3.5,South America,13753.594437459813,82.69231,79.32692,60.47619,89.90385,85.09615,77.83251
Chile,2017Q4,2017,4,43647.644,24.882926914548847,0.0015531377040782569,25817.41325,7191.6,33316.93825,33316.93825,8123.18825,983.22925,1224.288,10330.705750000001,228,1174,452030,-0.21,2182,2264,6965,-2621,-2337,EM,7.068172000388042,13.021503828293282,NA,-0.005798287724266088,-0.005170010839988496,36.5514783039443,11.090891472868222,14.76677790697675,Units,2.5,South America,14999.370088551153,82.21154,77.88461,61.90476,88.94231,81.73077,79.31035
Chile,2018Q4,2018,4,48939.342749999996,26.073228887969112,0.0015361622828279319,25354.53975,8414.6,34081.51475,34081.51475,12347.18525,1086.69625,1423.9465,14857.828,228,3939,481282,2098,2318,2123,7377,-1465,-3572,EM,8.278682162970906,13.08420865588003,7.6487397889562425,-0.0030439534410179477,-0.007421844157894955,36.6793840750524,16.569101562499988,16.331809375,Units,2.75,South America,15924.794239306435,81.73077,81.73077,61.42857,88.94231,83.65385,82.26601
Chile,2019Q4,2019,4,61535.72025,31.369442623374674,0.0014150276371815624,34938.152,8603.075,43862.127,43862.127,14725.5325,1372.0810000000001,1575.97975,17673.593249999998,228,1124,495176,-0.759,2253,2976,7319,-2647,-3934,EM,7.024649030453636,13.112668533911485,NA,-0.005345574098906247,-0.007944649983036334,NA,15.383007812499997,15.049324218750007,Units,1.75,South America,14896.453866578866,NA,NA,NA,NA,NA,NA
China,2004Q4,2004,4,4040.02525,26.646233154606705,0.12081672103419114,349.41724999999997,3071.259,3720.4410000000003,3720.4410000000003,32.40425,31.72925,255.4505,319.58425,924,10152,5728.673,9507,3900,2400,4200,-1512,3536,EM,9.225426009394223,8.653239194755477,9.15978364835903,-0.2639354698723422,0.6172459136697103,NA,15.456793893129769,18.886297709923657,Units,NA,Asia,1508.6680978826616,34.63415,55.66502,31.5534,44.33498,35.88517,8.173077
China,2005Q4,2005,4,4682.99925,26.41101997412707,0.12228200566726147,460.471,3654.96725,4408.47325,4408.47325,18.464,40.7515,215.31025,274.526,924,11365,6578.437,10711,1800,1600,4200,-1401,5780,EM,9.338293736286644,8.791552458108825,9.27902652976463,-0.21296852124600418,0.8786281604581757,23.8026311786953,12.779846153846155,14.031134999999999,Units,NA,Asia,1753.417829258233,33.17073,51.47059,30.09709,50,33.49282,7.692307
China,2006Q4,2006,4,5360.7505,25.997858145334497,0.1260732685364263,537.23225,4268.7135,5093.103,5093.103,19.291,33.342,215.01475,267.6475,924,12721,7639.699,12128,1500,2800,4100,-1144,8418,EM,9.45100945015621,8.94111348347869,9.403272107882152,-0.14974411949999603,1.1018758723347608,24.5707604169383,12.78038461538462,16.52674884615384,Units,NA,Asia,2099.2294346044728,37.07317,57.07317,28.01932,48.03922,31.10048,5.769231
China,2007Q4,2007,4,7036.08,28.1873975985773,0.1326580807206314,683.7249999999999,5321.20825,6775.1355,6775.1355,9.5715,34.95375,216.4195,260.9445,924,14253,8963.094,13664,4800,6500,4000,0.059,9933,EM,9.564722689855031,9.100870758862337,9.522519916028351,6.582548392329703e-6,1.1082110708645923,16.4101962987375,17.45256704980844,19.614428735632167,Units,NA,Asia,2693.9698268348543,33.49514,59.2233,28.01932,50.97087,35.4067,4.807693
China,2008Q4,2008,4,8357.30925,27.74820863591232,0.14531016046105716,702.2945,5792.1865,8120.166,8120.166,5.586,20.399,211.1585,237.14325,924,9650,10019.223,9095,5900,1200,4200,-0.025,9188,EM,9.174713194333032,9.212260826721915,9.115480090952223,-2.49520347036891e-6,0.9170371794299818,25.4133273976555,32.58267175572519,33.70876145038169,Units,NA,Asia,3468.3044632474707,36.40777,58.73787,29.32692,50.97087,39.90385,5.769231
China,2009Q4,2009,4,10750.1465,32.113297561557765,0.14638612370267606,1083.77275,7837.72825,10511.713749999999,10511.713749999999,2.96775,10.83775,224.6275,238.43275,924,9401,11044.73,8870,-0.7,1900,4300,-1751,4780,EM,9.148571345578551,9.309708670104992,9.090430075303626,-0.15853714848620112,0.43278559095604874,24.5636488131585,31.598494208494223,33.634777606177614,Units,NA,Asia,3832.2359515672742,36.84211,57.89474,30.80569,45.93301,42.65403,4.739336
China,2010Q4,2010,4,13167.87175,34.17381406692103,0.14849320886605366,1463.6115,9888.29375,12907.407500000001,12907.407500000001,1.8935,6.915,251.65525,260.46425,924,10563,12353.673,10034,3300,4600,4140,-0.362,3941,EM,9.265112607823163,9.421708706745743,9.213734605044198,-2.9303025909784074e-5,0.31901443400679297,23.1134116649566,22.49457831325302,26.361271485943774,Units,NA,Asia,4550.453595838572,33.33333,57.89474,25.59242,44.49761,40.75829,5.21327
China,2011Q4,2011,4,15415.063,33.675184377741324,0.15577628858960105,1786.3925,11831.23575,15157.8535,15157.8535,1.721,6.2844999999999995,249.204,257.2095,924,9500,13809.851,8977,5400,4100,4090,-0.098,1816,EM,9.159047077588632,9.533137457062004,9.10242102975669,-7.096383588787453e-6,0.1315003326248777,24.9031059701748,24.20257936507937,30.077896825396813,Units,NA,Asia,5618.132491349625,37.91469,58.29384,27.96209,44.54976,39.43662,5.633803
China,2012Q4,2012,4,17717.9515,34.1005974684226,0.15841764633632813,2125.5907500000003,13802.55475,17461.285499999998,17461.285499999998,1.6139999999999999,5.894,249.15825,256.666,924,7900,15186.643,7367,2646,2500,4090,-0.302,2522,EM,8.974618038455112,9.628171570507247,8.904765846682814,-1.9885895783551374e-5,0.16606698399376346,25.9627084854364,17.815490196078425,24.584285490196052,Units,NA,Asia,6316.918863356832,40.28436,57.8199,27.96209,44.07583,35.68075,4.694836
China,2013Q4,2013,4,20755.83,36.28486600317664,0.16194696201184744,2588.39425,16295.461500000001,20415.15075,20415.15075,8.03425,29.34,303.3045,340.67925,924,7800,16658.421,7271,2624,2500,4050,-0.833,1540,EM,8.961879012677683,9.720671133317959,8.891649112650057,-5.000473934474342e-5,0.09244573660372733,28.2651065244612,14.22903100775193,18.533330620155034,Units,NA,Asia,7050.645919889634,44.54976,55.45024,26.54029,44.07583,38.96714,4.694836
China,2014Q4,2014,4,24429.2605,39.09172796730948,0.16275471364533778,3142.1235,19225.102,23898.495499999997,23898.495499999997,13.25625,48.41,469.0985,530.765,924,7300,18205.295,6743,1988,1500,4090,-0.909,2243,EM,8.895629627136483,9.809467764817713,8.816260208734581,-4.9930528453397766e-5,0.12320591344441276,19.881720552938,14.131210937500002,18.281921875000005,Units,NA,Asia,7678.599431661004,45.67308,64.90385,28.57143,43.75,38.94231,5.418719
China,2015Q4,2015,4,27610.52725,41.06283524049495,0.15940404577428974,3324.45825,22063.5375,26919.26575,26919.26575,25.66675,93.73075,571.86375,691.2615,924,6900,19664.073,6371,1441,1600,4050,-2815,2737,EM,8.83927669058535,9.886548544166704,8.759511722116487,-0.14315447262629669,0.13918784780752186,20.6405207284472,16.721011673151743,23.99266614785993,Units,NA,Asia,8066.94242356745,48.07692,68.26923,26.19048,44.23077,39.90385,4.926108
China,2016Q4,2016,4,31344.398,43.421143755494704,0.14973255592142057,2823.4049999999997,26202.842,30554.62175,30554.62175,33.92425,155.13725,600.7145,789.77625,924,6849,21228.384,6224,2003,2100,4020,-3702,1801,EM,8.831857935197906,9.963094433100174,8.736168065858228,-0.1743891574601251,0.08483924164929371,21.2323232171311,15.863488372093013,23.590334883720946,Units,2.25,Asia,8147.938147782204,49.03846,66.82692,26.66667,44.23077,41.34615,6.896552
China,2017Q4,2017,4,36224.428499999995,45.41633411059401,0.1491374454885397,2800.232,30915.913500000002,35243.55575,35243.55575,79.1925,152.8075,748.87275,980.87275,924,6947,23130.72,6380,1558,1800,3900,-3835,1591,EM,8.846065190692881,10.048916883145676,8.760923376338836,-0.16579682776843954,0.06878298643535523,19.1020651229559,11.090891472868222,14.76677790697675,Units,2.5,Asia,8879.438148885063,46.63462,67.78846,38.57143,48.55769,44.71154,7.881773
China,2018Q4,2018,4,42401.69825,47.914711507690185,0.15038878856459292,2954.24375,36469.8375,40950.8935,40950.8935,332.806,120.896,997.10275,1450.80475,924,6750,25293.584,6344,2105,1900,3800,-4655,0.355,EM,8.817297783866575,10.13830604571655,8.755264763314685,-0.18403876651090648,1.4035179830584704e-5,NA,16.569101562499988,16.331809375,Units,2.55,Asia,9976.676821807729,45.67308,69.71154,36.66667,48.07692,48.07692,8.866995
China,2019Q4,2019,4,50335.233,52.24280252415626,0.14445161305020618,3564.166,43528.607,48617.79275,48617.79275,481.41025,118.04275,1117.987,1717.4402499999999,924,6110,27306.979,5756,2903,4500,3620,-6370,0.969,EM,8.71768205216564,10.214897589528093,8.657998068007258,-0.23327369900566444,3.548543396177219e-5,NA,15.383007812499997,15.049324218750007,Units,2.5,Asia,10261.679128374431,NA,NA,NA,NA,NA,NA
Colombia,2004Q4,2004,4,116545.466,39.915822642862366,3.85931600045749e-4,34768.3465,24891.525,61570.2215,61570.2215,26626.07325,3722.8495000000003,24626.32175,54975.24475,233,5333,330622,4043,5906,5452,13667,-1273,-0.672,EM,8.581669210600602,12.708731007829527,8.304742269640771,-0.0038503184906025613,-2.032532620333795e-6,NA,15.456793893129769,18.886297709923657,Units,6.5,South America,2782.623050108413,53.65854,51.23153,2.427185,52.70936,29.66507,38.94231
Colombia,2005Q4,2005,4,127573.871,38.92043624427066,4.3104590684586535e-4,44711.2865,30804.45,78801.5115,78801.5115,24407.281750000002,3615.13025,20749.947500000002,48772.3595,233,4707,356965,3435,5050,4834,11808,-0.021,-1299,EM,8.456806041401142,12.785393016739931,8.14177220465645,-5.8829296989900974e-8,-0.0036390122280895885,NA,12.779846153846155,14.031134999999999,Units,6,South America,3414.4658331722344,53.17073,49.5098,2.912621,53.92157,32.05742,38.46154
Colombia,2006Q4,2006,4,140227.62925,38.69837677375316,4.2074698748367827e-4,57519.51425,29685.775,89736.13925000001,89736.13925000001,25794.441749999998,3797.8265,20899.222,50491.49,233,6717,392473,5446,4300,4459,12042,-0.993,-1798,EM,8.812396905266864,12.880223024029556,8.602636673233706,-2.530110351540106e-6,-0.004581206860089739,NA,12.78038461538462,16.52674884615384,Units,7.5,South America,3741.0931711196927,53.65854,50.243899999999996,3.864734,55.39216,38.75598,40.86538
Colombia,2007Q4,2007,4,144051.2255,35.06902275526575,4.936296797735086e-4,71327.2235,24033.225,96828.5985,96828.5985,22951.92425,4607.52875,19663.174,47222.627,233,6738,430171,5472,5545,5659,11192,-0.82,-2917,EM,8.815518423966498,12.971938083036836,8.607399459302387,-1.906218689776856e-6,-0.006781024290340353,NA,17.45256704980844,19.614428735632167,Units,9.5,South America,4714.072541012025,51.45631,52.42719,7.246377,58.25243,40.66986,42.30769
Colombia,2008Q4,2008,4,145479.196,31.736395525107753,5.023422787119054e-4,73010.67324999999,23698.325,97321.72325000001,97321.72325000001,23261.957000000002,3855.64475,21039.87125,48157.47275,233,3284,452938,2066,6999,7605,11250,0.042,-2664,EM,8.096817470572319,13.023510529756091,7.633369649679584,9.272792302699266e-8,-0.005881599689140677,18.4124771611693,32.58267175572519,33.70876145038169,Units,9.5,South America,5472.5361334524,50.48544,54.36893,5.769231,59.70874,41.82692,42.78846
Colombia,2009Q4,2009,4,169005.381,34.36393781056406,4.642118844441303e-4,77755.542,31267.35,110240.792,110240.792,29087.71125,3763.1440000000002,25913.73375,58764.589,233,1139,461592,-0.048,4196,1920,12017,-2674,-2000,EM,7.037905963447182,13.042436663003313,NA,-0.00579299467928387,-0.004332830724969237,21.0913095515606,31.598494208494223,33.634777606177614,Units,3.5,South America,5193.241450755461,46.88995,48.80383,5.21327,55.98086,43.12796,42.65403
Colombia,2010Q4,2010,4,184695.756,35.03945967979532,5.246103235424624e-4,85876.31324999999,37984.6,125665.66325,125665.66325,30715.014,2956.9300000000003,25358.1485,59030.09275,233,4495,487959,3275,2265,3070,11775,-3303,-3048,EM,8.410720946905721,13.097986664912266,8.094073148069352,-0.006769011330870011,-0.006246426441565788,16.981518811459,22.49457831325302,26.361271485943774,Units,3,South America,6336.709213679884,42.38095,51.67464,8.530806,58.85167,45.97157,42.65403
Colombia,2011Q4,2011,4,200118.3095,34.0151308716582,5.326814024969458e-4,94403.85525,40863.425,136447.95525,136447.95525,34367.90575,3137.15925,26165.28925,63670.354250000004,233,6948,532763,5705,3419,3682,10808,-1993,-2927,EM,8.846209127360996,13.185831951352496,8.649098262296176,-0.0037408753986294093,-0.005494000146406564,15.7283124634121,24.20257936507937,30.077896825396813,Units,4.75,South America,7335.110509636481,49.2891,56.39811,12.32228,61.61137,47.41784,46.94836
Colombia,2012Q4,2012,4,212570.51575000002,32.632707327825706,5.588011045303005e-4,101863.84275,45342.925,148201.89275,148201.89275,34559.19475,4047.17375,25762.2545,64368.623,233,3912,564226,2715,3172,2442,10367,0.155,-3065,EM,8.271804031154709,13.243210159437556,7.906547232368036,2.7471261515775593e-7,-0.0054322204223130445,19.7304785413073,17.815490196078425,24.584285490196052,Units,4.25,South America,8050.058414207563,43.12796,57.34597,8.056872,64.45498,45.07042,46.00939
Colombia,2013Q4,2013,4,233297.051,33.65076703163776,5.267050000878183e-4,109594.353,49066.7,158781.278,158781.278,41345.861750000004,4551.2165,28618.69475,74515.773,233,5134,603602,3932,2022,1976,9658,-1021,-3272,EM,8.543640361431086,13.31067031932296,8.276903481267057,-0.0016915119565541533,-0.00542079052090616,16.2032788003762,14.22903100775193,18.533330620155034,Units,3.25,South America,8218.033995615648,42.1801,57.8199,10.42654,63.98104,41.78404,45.53991
Colombia,2014Q4,2014,4,270621.9595,36.262331489199255,4.8784029791912976e-4,117321.5565,53589.6,171238.7565,171238.7565,59617.81174999999,7179.804,32585.5875,99383.203,233,4499,642432,3313,2906,3700,9092,-1744,-5184,EM,8.411610428841172,13.373016253574551,8.105609402299896,-0.0027146842000398486,-0.008069336521219366,24.2693075959939,14.131210937500002,18.281921875000005,Units,4.5,South America,8114.084069105447,44.23077,49.51923,10.95238,67.78846,44.71154,47.78325
Colombia,2015Q4,2015,4,340462.64225000003,43.26720384754013,3.543056950181757e-4,135974.66475,54201.25,191016.23975,191016.23975,86937.93525000001,13384.984,49123.48375,149446.4025,233,2956,668307,1800,4990,6810,8917,-3520,-6325,EM,7.991592282068092,13.412502927782178,7.495541943884256,-0.005267040446980205,-0.009464213303167556,24.9649238601377,16.721011673151743,23.99266614785993,Units,5.75,South America,6175.876131512792,47.59615,52.40385,12.85714,68.75,46.63462,47.78325
Colombia,2016Q4,2016,4,392057.69075,46.61484275349443,3.3856724148346876e-4,150847.22574999998,52700,213672.70075000002,213672.70075000002,105268.5745,15687.73375,57428.6825,178384.99,233,2087,689322,0.946,7507,5755,9217,-2274,-4257,EM,7.643482907077201,13.44346378480139,-0.05551270993025883,-0.0032988936955443172,-0.00617563344851898,23.6775253702243,15.863488372093013,23.590334883720946,Units,7.5,South America,5871.2235753588975,44.71154,53.36538,16.19048,67.30769,43.75,49.7537
Colombia,2017Q4,2017,4,444180.08575,49.4090608792782,3.3821425072189993e-4,174752.85675,55255.825,240948.65675,240948.65675,122026.40575,18722.59825,62482.425,203231.429,233,1359,711851,0.241,4314,4097,9400,-2496,-3283,EM,7.214504414151143,13.47562389883124,-1.422958345491482,-0.0035063517505770168,-0.0046119201911636,23.3441910275351,11.090891472868222,14.76677790697675,Units,4.75,South America,6377.851363036647,43.75,51.44231,17.61905,65.86539,40.38462,49.26109
Colombia,2018Q4,2018,4,480713.22825000004,50.0607942743604,3.347732443314137e-4,182908.54924999998,64761.3,258407.57425,258407.57425,132659.72950000002,21793.0245,67852.90025,222305.65399999998,233,2515,747536,1400,3237,3157,9700,-4676,-3912,EM,7.83002808253384,13.524537743622414,7.24422751560335,-0.006255217140044091,-0.0052331927826887266,25.3149596291392,16.569101562499988,16.331809375,Units,4.25,South America,6718.585323913137,44.71154,50,17.61905,65.38461,38.46154,52.70936
Colombia,2019Q4,2019,4,523593.38450000004,50.82660497291323,3.046463059554614e-4,190834.80849999998,72390.25,276271.6085,276271.6085,149009.87575,22207.487,76104.41325,247321.776,233,3322,785836,2215,3521,3796,10500,-2159,-4263,EM,8.10832229017324,13.57450339824112,7.703007682479236,-0.002747392585730356,-0.005424796013417558,NA,15.383007812499997,15.049324218750007,Units,4.25,South America,6432.387583395509,NA,NA,NA,NA,NA,NA
Egypt,2004Q4,2004,4,841.395,156.83949576650704,0.16182872678133747,405.7175,98.56975,722.85275,722.85275,0.14825,3.62225,114.7715,118.542,469,4092,534400,1982,8106,11709,10526,-5762,4125,EM,8.316789127071518,13.188899901204573,7.591861714889934,-0.010782185628742514,0.007718937125748503,NA,15.456793893129769,18.886297709923657,Units,NA,Africa,NA,NA,NA,NA,NA,NA,NA
Egypt,2005Q4,2005,4,851.29925,142.7813836828509,0.17353157728411928,410.4055,111.0815,739.4327499999999,739.4327499999999,0.4275,10.45725,100.982,111.86675,469,4472,575686,2353,8826,4732,11468,-6687,3092,EM,8.405591014834934,13.263317652146913,7.763446388727362,-0.011615707173702331,0.005370983487526186,NA,12.779846153846155,14.031134999999999,Units,NA,Africa,NA,NA,NA,NA,NA,NA,NA
Egypt,2006Q4,2006,4,582.28575,84.34942820555781,0.17448897908622174,126.74375,146.63,462.23525,462.23525,1.14425,22.021,96.88575,120.0505,469,6844,633700,4678,4202,7259,10917,-7355,1552,EM,8.831127635012084,13.359330935311608,8.450625947144124,-0.011606438377781284,0.0024491084109199935,NA,12.78038461538462,16.52674884615384,Units,NA,Africa,NA,NA,NA,NA,NA,NA,NA
Egypt,2007Q4,2007,4,606.562,72.73002477922276,0.17810565249854518,130.2695,146.1225,463.31075,463.31075,15.43625,27.25875,100.55575,143.25125,469,7088,696846,5006,10959,8571,9205,-4899,1656,EM,8.866158492284917,13.454319718414943,8.518392471991719,-0.007030247716138143,0.0023764217632016257,NA,17.45256704980844,19.614428735632167,Units,NA,Africa,NA,NA,NA,NA,NA,NA,NA
Egypt,2008Q4,2008,4,672.27225,66.9885383823996,0.18416332944550837,157.6485,201.82475,514.6045,514.6045,18.5695,23.364,115.73400000000001,157.66775,469,7156,761238,4899,11698,19914,8676,-6049,0.52,EM,8.87570644462861,13.5427013343352,8.496786381638575,-0.007946266476450203,6.830977959586883e-7,NA,32.58267175572519,33.70876145038169,Units,NA,Africa,NA,NA,NA,NA,NA,NA,NA
